Fecha;Hora;Sistema;ETD;Detector;0-50 (km/h);50-80 (km/h);80-120 (km/h);120-255 (km/h);Velocidad media (km/h);0-6 (m);6-999 (m);Vehículos totales;
2025-12-08;22:00:00 - 22:30:00;N-121-A;[N-121-A] 288-ETD BEHOBIA, GI-636-NAVARRA, N-121-A pk 68,400, N-121-A pk 74,500;Lento NAVARRA;0;0;32;9;108,78;34;7;41;
2025-12-08;22:00:00 - 22:30:00;N-I;[N-I] 100-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 433,300, N-I pk 436,800;Lento LASARTE-ORIA;0;8;200;17;101,78;203;22;225;
2025-12-08;22:00:00 - 22:30:00;N-I;[N-I] 100-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 433,300, N-I pk 436,800;Central LASARTE-ORIA;0;0;35;19;114,07;54;0;54;
2025-12-08;22:00:00 - 22:30:00;N-I;[N-I] 100-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 433,300, N-I pk 436,800;Lento VITORIA-GASTEIZ;0;16;207;11;99,49;210;24;234;
2025-12-08;22:00:00 - 22:30:00;N-I;[N-I] 100-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 433,300, N-I pk 436,800;Central VITORIA-GASTEIZ;0;0;34;5;105,13;39;0;39;
2025-12-08;22:00:00 - 22:30:00;GI-20;[GI-20] 16-ETD USURBIL, AP-8-ERRENTERIA,AP-8, GI-20 pk 7,000, GI-20 pk 9,800;Central ERRENTERIA,AP-8;0;4;26;0;95,33;30;0;30;
2025-12-08;22:00:00 - 22:30:00;GI-20;[GI-20] 16-ETD USURBIL, AP-8-ERRENTERIA,AP-8, GI-20 pk 7,000, GI-20 pk 9,800;Lento ERRENTERIA,AP-8;0;131;54;0;75,22;176;9;185;
2025-12-08;22:00:00 - 22:30:00;GI-20;[GI-20] 16-ETD USURBIL, AP-8-ERRENTERIA,AP-8, GI-20 pk 7,000, GI-20 pk 9,800;Lento USURBIL, AP-8;2;61;123;0;87,72;179;7;186;
2025-12-08;22:00:00 - 22:30:00;GI-20;[GI-20] 16-ETD USURBIL, AP-8-ERRENTERIA,AP-8, GI-20 pk 7,000, GI-20 pk 9,800;Central USURBIL, AP-8;0;1;36;3;102,13;38;2;40;
2025-12-08;22:00:00 - 22:30:00;GI-636;[GI-636] 256-ETD FRANCIA-IRUN, GI-636 pk 17,000, GI-636 pk 17,300;Central IRUN;1;0;0;0;25;1;0;1;
2025-12-08;22:00:00 - 22:30:00;GI-636;[GI-636] 256-ETD FRANCIA-IRUN, GI-636 pk 17,000, GI-636 pk 17,300;Lento IRUN;19;4;0;0;31,96;23;0;23;
2025-12-08;22:00:00 - 22:30:00;GI-636;[GI-636] 256-ETD FRANCIA-IRUN, GI-636 pk 17,000, GI-636 pk 17,300;Lento FRANCIA;27;2;0;0;27,76;26;3;29;
2025-12-08;22:00:00 - 22:30:00;GI-636;[GI-636] 256-ETD FRANCIA-IRUN, GI-636 pk 17,000, GI-636 pk 17,300;Central FRANCIA;7;1;0;0;30;8;0;8;
2025-12-08;22:00:00 - 22:30:00;N-I;[N-I] 107-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 426,300, N-I pk 433,300;Lento LASARTE-ORIA;0;23;160;16;99,17;177;22;199;
2025-12-08;22:00:00 - 22:30:00;N-I;[N-I] 107-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 426,300, N-I pk 433,300;Central LASARTE-ORIA;0;0;39;23;114,84;62;0;62;
2025-12-08;22:00:00 - 22:30:00;N-I;[N-I] 107-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 426,300, N-I pk 433,300;Central VITORIA-GASTEIZ;0;0;22;20;119,05;42;0;42;
2025-12-08;22:00:00 - 22:30:00;N-I;[N-I] 107-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 426,300, N-I pk 433,300;Lento VITORIA-GASTEIZ;0;1;177;32;105,93;187;23;210;
2025-12-08;22:00:00 - 22:30:00;A-15;[A-15] 259-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 164,300, A-15 pk 166,100;Lento ANDOAIN;0;17;11;0;78,75;28;0;28;
2025-12-08;22:00:00 - 22:30:00;A-15;[A-15] 259-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 164,300, A-15 pk 166,100;Central ANDOAIN;0;1;149;89;114,75;209;30;239;
2025-12-08;22:00:00 - 22:30:00;A-15;[A-15] 259-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 164,300, A-15 pk 166,100;Rápido ANDOAIN;0;0;19;49;128,82;65;3;68;
2025-12-08;22:00:00 - 22:30:00;A-15;[A-15] 259-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 164,300, A-15 pk 166,100;Lento SAN SEBASTIÁN;0;18;23;1;85,95;38;4;42;
2025-12-08;22:00:00 - 22:30:00;A-15;[A-15] 259-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 164,300, A-15 pk 166,100;Central SAN SEBASTIÁN;0;7;162;34;105,49;169;34;203;
2025-12-08;22:00:00 - 22:30:00;A-15;[A-15] 259-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 164,300, A-15 pk 166,100;Rápido SAN SEBASTIÁN;0;0;31;17;114,17;48;0;48;
2025-12-08;22:00:00 - 22:30:00;GI-627;[GI-627] 9211-ETD ARABA-EIBAR, GI-627 pk 51,400, GI-627 pk 56,300;Lento EIBAR;0;17;10;0;77,96;27;0;27;
2025-12-08;22:00:00 - 22:30:00;GI-627;[GI-627] 9211-ETD ARABA-EIBAR, GI-627 pk 51,400, GI-627 pk 56,300;Lento ARABA;0;10;7;0;79,41;17;0;17;
2025-12-08;22:00:00 - 22:30:00;GI-627;[GI-627] 9211-ETD ARABA-EIBAR, GI-627 pk 51,400, GI-627 pk 56,300;Central ARABA;0;1;7;1;100,56;9;0;9;
2025-12-08;22:00:00 - 22:30:00;GI-2630;[GI-2630] 82-ETD URRETXU-BERGARA, GI-2630 pk 13,800, GI-2630 pk 20,200;Lento URRETXU;1;12;3;0;69,06;16;0;16;
2025-12-08;22:00:00 - 22:30:00;GI-2630;[GI-2630] 82-ETD URRETXU-BERGARA, GI-2630 pk 13,800, GI-2630 pk 20,200;Lento BERGARA;0;7;1;0;69,38;7;1;8;
2025-12-08;22:00:00 - 22:30:00;GI-3420;[GI-3420] 191-ETD ALTO ARITXULEGI-OIARTZUN, GI-3420 pk 0,000, GI-3420 pk 8,700;Lento ALTO ARITXULEGI;0;1;0;0;65;1;0;1;
2025-12-08;22:00:00 - 22:30:00;GI-3420;[GI-3420] 191-ETD ALTO ARITXULEGI-OIARTZUN, GI-3420 pk 0,000, GI-3420 pk 8,700;Lento OIARTZUN;0;1;0;0;65;1;0;1;
2025-12-08;22:00:00 - 22:30:00;GI-41;[GI-41] 302-ETD SAN SEBASTIÁN-A-15, GI-41 pk 0,000, GI-41 pk 1,400;Central SAN SEBASTIÁN;0;0;32;12;110,91;44;0;44;
2025-12-08;22:00:00 - 22:30:00;GI-41;[GI-41] 302-ETD SAN SEBASTIÁN-A-15, GI-41 pk 0,000, GI-41 pk 1,400;Lento SAN SEBASTIÁN;0;27;202;13;98,24;235;7;242;
2025-12-08;22:00:00 - 22:30:00;GI-41;[GI-41] 302-ETD SAN SEBASTIÁN-A-15, GI-41 pk 0,000, GI-41 pk 1,400;Central A-15;0;0;31;20;115,69;51;0;51;
2025-12-08;22:00:00 - 22:30:00;GI-41;[GI-41] 302-ETD SAN SEBASTIÁN-A-15, GI-41 pk 0,000, GI-41 pk 1,400;Lento A-15;0;28;192;28;100,56;241;7;248;
2025-12-08;22:00:00 - 22:30:00;N-I;[N-I] 33-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 447,700, N-I pk 453,400;Lento VITORIA-GASTEIZ;0;44;176;3;93,63;207;16;223;
2025-12-08;22:00:00 - 22:30:00;N-I;[N-I] 33-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 447,700, N-I pk 453,400;Central VITORIA-GASTEIZ;0;0;44;4;103,33;48;0;48;
2025-12-08;22:00:00 - 22:30:00;N-I;[N-I] 33-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 447,700, N-I pk 453,400;Central LASARTE-ORIA;0;3;45;1;98,67;48;1;49;
2025-12-08;22:00:00 - 22:30:00;N-I;[N-I] 33-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 447,700, N-I pk 453,400;Lento LASARTE-ORIA;0;97;123;0;84,57;202;18;220;
2025-12-08;22:00:00 - 22:30:00;GI-2132;[GI-2132] 9136-ETD ERRENTERIA-ASTIGARRAGA, GI-2132 pk 15,200, GI-2132 pk 15,500;Lento ASTIGARRAGA;96;30;0;0;34,52;118;8;126;
2025-12-08;22:00:00 - 22:30:00;GI-2132;[GI-2132] 9136-ETD ERRENTERIA-ASTIGARRAGA, GI-2132 pk 15,200, GI-2132 pk 15,500;Lento ERRENTERIA;59;43;1;0;42,43;100;3;103;
2025-12-08;22:00:00 - 22:30:00;GI-636;[GI-636] 36-ETD PASAIA-IRUN, GI-636 pk 4,500, GI-636 pk 7,900;Lento PASAIA;22;36;0;0;49,83;51;7;58;
2025-12-08;22:00:00 - 22:30:00;GI-636;[GI-636] 36-ETD PASAIA-IRUN, GI-636 pk 4,500, GI-636 pk 7,900;Central PASAIA;0;69;78;1;83,95;145;3;148;
2025-12-08;22:00:00 - 22:30:00;GI-636;[GI-636] 36-ETD PASAIA-IRUN, GI-636 pk 4,500, GI-636 pk 7,900;Central IRUN;1;126;35;0;72,31;154;8;162;
2025-12-08;22:00:00 - 22:30:00;GI-636;[GI-636] 36-ETD PASAIA-IRUN, GI-636 pk 4,500, GI-636 pk 7,900;Lento IRUN;12;32;0;0;54,09;41;3;44;
2025-12-08;22:00:00 - 22:30:00;GI-636;[GI-636] 84-ETD IRUN-PASAIA, GI-636 pk 9,500, GI-636 pk 12,500;Central PASAIA;0;49;25;1;77,67;74;1;75;
2025-12-08;22:00:00 - 22:30:00;GI-636;[GI-636] 84-ETD IRUN-PASAIA, GI-636 pk 9,500, GI-636 pk 12,500;Central IRUN;0;65;22;0;73,85;86;1;87;
2025-12-08;22:00:00 - 22:30:00;GI-636;[GI-636] 84-ETD IRUN-PASAIA, GI-636 pk 9,500, GI-636 pk 12,500;Lento IRUN;6;165;14;0;66,35;178;7;185;
2025-12-08;22:00:00 - 22:30:00;GI-636;[GI-636] 84-ETD IRUN-PASAIA, GI-636 pk 9,500, GI-636 pk 12,500;Lento PASAIA;1;107;17;0;69,44;121;4;125;
2025-12-08;22:00:00 - 22:30:00;GI-11;[GI-11] 247-ETD N-I-A LA GI-20, GI-11 pk 0,000, GI-11 pk 2,500;Central A LA GI-20;0;101;116;1;83,97;211;7;218;
2025-12-08;22:00:00 - 22:30:00;GI-11;[GI-11] 247-ETD N-I-A LA GI-20, GI-11 pk 0,000, GI-11 pk 2,500;Lento A LA GI-20;11;50;0;0;57,79;58;3;61;
2025-12-08;22:00:00 - 22:30:00;GI-11;[GI-11] 247-ETD N-I-A LA GI-20, GI-11 pk 0,000, GI-11 pk 2,500;Lento N-I;1;80;4;0;66,18;84;1;85;
2025-12-08;22:00:00 - 22:30:00;GI-11;[GI-11] 247-ETD N-I-A LA GI-20, GI-11 pk 0,000, GI-11 pk 2,500;Rápido A LA GI-20;0;3;34;0;97,16;37;0;37;
2025-12-08;22:00:00 - 22:30:00;GI-11;[GI-11] 247-ETD N-I-A LA GI-20, GI-11 pk 0,000, GI-11 pk 2,500;Rápido N-I;0;5;20;0;93;24;1;25;
2025-12-08;22:00:00 - 22:30:00;GI-11;[GI-11] 247-ETD N-I-A LA GI-20, GI-11 pk 0,000, GI-11 pk 2,500;Central N-I;0;133;82;0;78,35;209;6;215;
2025-12-08;22:00:00 - 22:30:00;A-15;[A-15] 134-ETD NAVARRA-ANDOAIN, A-15 pk 139,000, A-15 pk 156,000;Lento NAVARRA;151;62;0;0;36,64;204;9;213;
2025-12-08;22:00:00 - 22:30:00;A-15;[A-15] 134-ETD NAVARRA-ANDOAIN, A-15 pk 139,000, A-15 pk 156,000;Lento ANDOAIN;0;86;10;0;68,65;82;14;96;
2025-12-08;22:00:00 - 22:30:00;AP-8;[AP-8] 257-ETD FRANCIA-BILBAO, AP-8 pk 0,000, AP-8 pk 0,500;Central FRANCIA;0;21;58;1;91,31;77;3;80;
2025-12-08;22:00:00 - 22:30:00;AP-8;[AP-8] 257-ETD FRANCIA-BILBAO, AP-8 pk 0,000, AP-8 pk 0,500;Lento FRANCIA;18;149;36;0;67,66;138;65;203;
2025-12-08;22:00:00 - 22:30:00;AP-8;[AP-8] 257-ETD FRANCIA-BILBAO, AP-8 pk 0,000, AP-8 pk 0,500;Central BILBAO;0;1;3;0;91,25;4;0;4;
2025-12-08;22:00:00 - 22:30:00;AP-8;[AP-8] 257-ETD FRANCIA-BILBAO, AP-8 pk 0,000, AP-8 pk 0,500;Lento BILBAO;1;46;24;0;76,27;45;26;71;
2025-12-08;22:00:00 - 22:30:00;GI-627;[GI-627] 89-ETD EIBAR-ARABA, GI-627 pk 37,000, GI-627 pk 39,400;Lento ARABA;0;111;5;0;66,51;112;4;116;
2025-12-08;22:00:00 - 22:30:00;GI-627;[GI-627] 89-ETD EIBAR-ARABA, GI-627 pk 37,000, GI-627 pk 39,400;Lento EIBAR;6;74;0;0;62;76;4;80;
2025-12-08;22:00:00 - 22:30:00;N-I;[N-I] 168-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 412,500, N-I pk 417,900;Central VITORIA-GASTEIZ;0;0;51;16;109,55;67;0;67;
2025-12-08;22:00:00 - 22:30:00;N-I;[N-I] 168-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 412,500, N-I pk 417,900;Lento VITORIA-GASTEIZ;0;2;213;23;103,57;206;32;238;
2025-12-08;22:00:00 - 22:30:00;N-I;[N-I] 168-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 412,500, N-I pk 417,900;Lento LASARTE-ORIA;0;5;127;9;101,31;117;24;141;
2025-12-08;22:00:00 - 22:30:00;N-I;[N-I] 168-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 412,500, N-I pk 417,900;Central LASARTE-ORIA;0;0;13;3;107,5;15;1;16;
2025-12-08;22:00:00 - 22:30:00;GI-636-H;[GI-636-H] 258-ETD HENDAIA-IRUN, GI-636-H pk 0,000, GI-636-H pk 0,500;Central HENDAIA;7;9;1;0;50,59;17;0;17;
2025-12-08;22:00:00 - 22:30:00;GI-636-H;[GI-636-H] 258-ETD HENDAIA-IRUN, GI-636-H pk 0,000, GI-636-H pk 0,500;Central IRUN;18;32;1;0;51,57;51;0;51;
2025-12-08;22:00:00 - 22:30:00;GI-636-H;[GI-636-H] 258-ETD HENDAIA-IRUN, GI-636-H pk 0,000, GI-636-H pk 0,500;Lento IRUN;22;22;0;0;45;43;1;44;
2025-12-08;22:00:00 - 22:30:00;GI-636-H;[GI-636-H] 258-ETD HENDAIA-IRUN, GI-636-H pk 0,000, GI-636-H pk 0,500;Lento HENDAIA;78;28;0;0;35,57;105;1;106;
2025-12-08;22:00:00 - 22:30:00;N-638;[N-638] 118-ETD HONDARRIBIA-IRUN, N-638 pk 1,000, N-638 pk 2,400;Lento HONDARRIBIA;37;127;6;0;57,53;168;2;170;
2025-12-08;22:00:00 - 22:30:00;N-638;[N-638] 118-ETD HONDARRIBIA-IRUN, N-638 pk 1,000, N-638 pk 2,400;Lento IRUN;6;110;13;0;66,67;125;4;129;
2025-12-08;22:00:00 - 22:30:00;N-634;[N-634] 317-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 62,000, N-634 pk 65,900;Central SANTANDER;0;0;9;1;104;10;0;10;
2025-12-08;22:00:00 - 22:30:00;N-634;[N-634] 317-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 62,000, N-634 pk 65,900;Lento SANTANDER;0;25;31;0;84,38;56;0;56;
2025-12-08;22:00:00 - 22:30:00;N-634;[N-634] 317-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 62,000, N-634 pk 65,900;Lento SAN SEBASTIÁN;0;17;35;0;88,56;52;0;52;
2025-12-08;22:00:00 - 22:30:00;AP-636;[AP-636] 170-ETD BEASAIN-BERGARA, AP-636 pk 2,800, AP-636 pk 5,000;Lento BERGARA;0;2;72;17;106,7;90;1;91;
2025-12-08;22:00:00 - 22:30:00;AP-636;[AP-636] 170-ETD BEASAIN-BERGARA, AP-636 pk 2,800, AP-636 pk 5,000;Central BERGARA;0;0;8;10;122,22;18;0;18;
2025-12-08;22:00:00 - 22:30:00;AP-636;[AP-636] 170-ETD BEASAIN-BERGARA, AP-636 pk 2,800, AP-636 pk 5,000;Central BEASAIN;0;0;5;5;120;10;0;10;
2025-12-08;22:00:00 - 22:30:00;AP-636;[AP-636] 170-ETD BEASAIN-BERGARA, AP-636 pk 2,800, AP-636 pk 5,000;Lento BEASAIN;0;5;127;24;105,03;149;7;156;
2025-12-08;22:00:00 - 22:30:00;GI-631;[GI-631] 158-ETD ZUMARRAGA-ZUMAIA, GI-631 pk 13,500, GI-631 pk 19,000;Lento ZUMARRAGA;14;64;0;0;57,82;76;2;78;
2025-12-08;22:00:00 - 22:30:00;GI-631;[GI-631] 158-ETD ZUMARRAGA-ZUMAIA, GI-631 pk 13,500, GI-631 pk 19,000;Lento ZUMAIA;16;59;0;0;56,47;73;2;75;
2025-12-08;22:00:00 - 22:30:00;GI-636;[GI-636] 101-ETD PASAIA-IRUN, GI-636 pk 0,000, GI-636 pk 2,100;Rápido PASAIA;0;6;40;4;99;50;0;50;
2025-12-08;22:00:00 - 22:30:00;GI-636;[GI-636] 101-ETD PASAIA-IRUN, GI-636 pk 0,000, GI-636 pk 2,100;Central PASAIA;0;143;108;4;81;246;9;255;
2025-12-08;22:00:00 - 22:30:00;GI-636;[GI-636] 101-ETD PASAIA-IRUN, GI-636 pk 0,000, GI-636 pk 2,100;Lento PASAIA;10;76;9;0;64,11;86;9;95;
2025-12-08;22:00:00 - 22:30:00;GI-636;[GI-636] 101-ETD PASAIA-IRUN, GI-636 pk 0,000, GI-636 pk 2,100;Rápido IRUN;0;11;66;3;96,69;79;1;80;
2025-12-08;22:00:00 - 22:30:00;GI-636;[GI-636] 101-ETD PASAIA-IRUN, GI-636 pk 0,000, GI-636 pk 2,100;Central IRUN;0;94;113;2;84,64;200;9;209;
2025-12-08;22:00:00 - 22:30:00;GI-636;[GI-636] 101-ETD PASAIA-IRUN, GI-636 pk 0,000, GI-636 pk 2,100;Lento IRUN;1;80;31;0;74,33;106;6;112;
2025-12-08;22:00:00 - 22:30:00;GI-2135;[GI-2135] 48-ETD NAVARRA-TOLOSA, GI-2135 pk 2,300, GI-2135 pk 11,200;Lento TOLOSA;2;19;0;0;61,19;21;0;21;
2025-12-08;22:00:00 - 22:30:00;GI-2135;[GI-2135] 48-ETD NAVARRA-TOLOSA, GI-2135 pk 2,300, GI-2135 pk 11,200;Lento NAVARRA;0;10;0;0;65;10;0;10;
2025-12-08;22:00:00 - 22:30:00;GI-2132;[GI-2132] 1-ETD LASARTE-ORIA-ASTIGARRAGA, GI-2132 pk 0,000, GI-2132 pk 1,000;Central LASARTE-ORIA;3;26;7;0;68,47;34;2;36;
2025-12-08;22:00:00 - 22:30:00;GI-2132;[GI-2132] 1-ETD LASARTE-ORIA-ASTIGARRAGA, GI-2132 pk 0,000, GI-2132 pk 1,000;Lento LASARTE-ORIA;8;64;9;0;64,94;77;4;81;
2025-12-08;22:00:00 - 22:30:00;GI-2132;[GI-2132] 1-ETD LASARTE-ORIA-ASTIGARRAGA, GI-2132 pk 0,000, GI-2132 pk 1,000;Lento ASTIGARRAGA;14;84;4;0;60,88;99;3;102;
2025-12-08;22:00:00 - 22:30:00;GI-636;[GI-636] 252-ETD IRUN-PASAIA, GI-636 pk 2,600, GI-636 pk 4,500;Central IRUN;0;126;113;0;81,55;228;11;239;
2025-12-08;22:00:00 - 22:30:00;GI-636;[GI-636] 252-ETD IRUN-PASAIA, GI-636 pk 2,600, GI-636 pk 4,500;Lento IRUN;0;0;0;0;0,0;0;0;0;
2025-12-08;22:00:00 - 22:30:00;GI-636;[GI-636] 252-ETD IRUN-PASAIA, GI-636 pk 2,600, GI-636 pk 4,500;Lento PASAIA;0;117;90;1;80,5;205;3;208;
2025-12-08;22:00:00 - 22:30:00;GI-3591;[GI-3591] 206-ETD ARANTZAZU-OÑATI, GI-3591 pk 0,000, GI-3591 pk 2,900;Lento ARANTZAZU;6;1;0;0;30,71;7;0;7;
2025-12-08;22:00:00 - 22:30:00;GI-3591;[GI-3591] 206-ETD ARANTZAZU-OÑATI, GI-3591 pk 0,000, GI-3591 pk 2,900;Lento OÑATI;3;0;0;0;25;3;0;3;
2025-12-08;22:00:00 - 22:30:00;GI-627;[GI-627] 112-ETD ARABA-EIBAR, GI-627 pk 27,200, GI-627 pk 37,000;Lento EIBAR;0;21;23;0;83,3;44;0;44;
2025-12-08;22:00:00 - 22:30:00;GI-627;[GI-627] 112-ETD ARABA-EIBAR, GI-627 pk 27,200, GI-627 pk 37,000;Lento ARABA;0;18;28;0;86,3;46;0;46;
2025-12-08;22:00:00 - 22:30:00;GI-3440;[GI-3440] 77-ETD LEZO-HONDARRIBIA, GI-3440 pk 0,000, GI-3440 pk 19,100;Lento LEZO;5;0;0;0;25;5;0;5;
2025-12-08;22:00:00 - 22:30:00;GI-3440;[GI-3440] 77-ETD LEZO-HONDARRIBIA, GI-3440 pk 0,000, GI-3440 pk 19,100;Lento HONDARRIBIA;4;1;0;0;33;5;0;5;
2025-12-08;22:00:00 - 22:30:00;N-634;[N-634] 106-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 58,200, N-634 pk 60,700;Lento SAN SEBASTIÁN;0;61;5;0;67,65;64;2;66;
2025-12-08;22:00:00 - 22:30:00;N-634;[N-634] 106-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 58,200, N-634 pk 60,700;Lento SANTANDER;6;71;2;0;62,85;76;3;79;
2025-12-08;22:30:00 - 23:00:00;GI-40;[GI-40] 287-ETD ROTONDA GARBERA-A LA GI-41, GI-40 pk 0,000, GI-40 pk 1,900;Central A LA GI-41;0;17;40;1;90,43;57;1;58;
2025-12-08;22:30:00 - 23:00:00;GI-40;[GI-40] 287-ETD ROTONDA GARBERA-A LA GI-41, GI-40 pk 0,000, GI-40 pk 1,900;Lento A LA GI-41;5;154;52;0;72,68;201;10;211;
2025-12-08;22:30:00 - 23:00:00;GI-40;[GI-40] 287-ETD ROTONDA GARBERA-A LA GI-41, GI-40 pk 0,000, GI-40 pk 1,900;Lento ROTONDA GARBERA;3;179;16;0;67,22;192;6;198;
2025-12-08;22:30:00 - 23:00:00;GI-40;[GI-40] 287-ETD ROTONDA GARBERA-A LA GI-41, GI-40 pk 0,000, GI-40 pk 1,900;Central ROTONDA GARBERA;1;10;15;0;83,65;26;0;26;
2025-12-08;22:30:00 - 23:00:00;GI-636;[GI-636] 3-ETD PASAIA-IRUN, GI-636 pk 7,900, GI-636 pk 9,600;Lento IRUN;0;64;22;1;74,71;78;9;87;
2025-12-08;22:30:00 - 23:00:00;GI-636;[GI-636] 3-ETD PASAIA-IRUN, GI-636 pk 7,900, GI-636 pk 9,600;Central IRUN;0;40;74;0;87,72;108;6;114;
2025-12-08;22:30:00 - 23:00:00;GI-636;[GI-636] 3-ETD PASAIA-IRUN, GI-636 pk 7,900, GI-636 pk 9,600;Rápido IRUN;0;4;24;1;96,55;28;1;29;
2025-12-08;22:30:00 - 23:00:00;GI-636;[GI-636] 3-ETD PASAIA-IRUN, GI-636 pk 7,900, GI-636 pk 9,600;Lento PASAIA;0;50;40;3;82,47;87;6;93;
2025-12-08;22:30:00 - 23:00:00;GI-636;[GI-636] 3-ETD PASAIA-IRUN, GI-636 pk 7,900, GI-636 pk 9,600;Central PASAIA;0;24;81;3;93,33;106;2;108;
2025-12-08;22:30:00 - 23:00:00;GI-636;[GI-636] 3-ETD PASAIA-IRUN, GI-636 pk 7,900, GI-636 pk 9,600;Rápido PASAIA;0;1;5;1;100,71;7;0;7;
2025-12-08;22:30:00 - 23:00:00;GI-3630;[GI-3630] 190-ETD ASTEASU-ANOETA, GI-3630 pk 0,000, GI-3630 pk 9,000;Lento ANOETA;0;2;0;0;65;2;0;2;
2025-12-08;22:30:00 - 23:00:00;GI-3630;[GI-3630] 190-ETD ASTEASU-ANOETA, GI-3630 pk 0,000, GI-3630 pk 9,000;Lento ASTEASU;3;4;0;0;47,86;7;0;7;
2025-12-08;22:30:00 - 23:00:00;GI-2634;[GI-2634] 131-ETD TOLOSA-ELGOIBAR, GI-2634 pk 28,800, GI-2634 pk 38,800;Lento ELGOIBAR;0;9;32;0;92,32;39;2;41;
2025-12-08;22:30:00 - 23:00:00;GI-2634;[GI-2634] 131-ETD TOLOSA-ELGOIBAR, GI-2634 pk 28,800, GI-2634 pk 38,800;Lento TOLOSA;0;4;23;1;96,43;28;0;28;
2025-12-08;22:30:00 - 23:00:00;GI-20;[GI-20] 277-ETD USURBIL, AP-8-ERRENTERIA,AP-8, GI-20 pk 2,400, GI-20 pk 5,000;Rápido USURBIL, AP-8;0;2;63;8;103,42;72;1;73;
2025-12-08;22:30:00 - 23:00:00;GI-20;[GI-20] 277-ETD USURBIL, AP-8-ERRENTERIA,AP-8, GI-20 pk 2,400, GI-20 pk 5,000;Central USURBIL, AP-8;0;41;144;3;93,01;178;10;188;
2025-12-08;22:30:00 - 23:00:00;GI-20;[GI-20] 277-ETD USURBIL, AP-8-ERRENTERIA,AP-8, GI-20 pk 2,400, GI-20 pk 5,000;Lento USURBIL, AP-8;13;151;18;2;66,41;180;4;184;
2025-12-08;22:30:00 - 23:00:00;GI-20;[GI-20] 277-ETD USURBIL, AP-8-ERRENTERIA,AP-8, GI-20 pk 2,400, GI-20 pk 5,000;Rápido ERRENTERIA,AP-8;0;0;35;5;105;39;1;40;
2025-12-08;22:30:00 - 23:00:00;GI-20;[GI-20] 277-ETD USURBIL, AP-8-ERRENTERIA,AP-8, GI-20 pk 2,400, GI-20 pk 5,000;Central ERRENTERIA,AP-8;0;20;217;7;98,28;231;13;244;
2025-12-08;22:30:00 - 23:00:00;GI-20;[GI-20] 277-ETD USURBIL, AP-8-ERRENTERIA,AP-8, GI-20 pk 2,400, GI-20 pk 5,000;Lento ERRENTERIA,AP-8;2;122;39;0;72,88;160;3;163;
2025-12-08;22:30:00 - 23:00:00;N-634;[N-634] 104-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 0,100, N-634 pk 4,000;Lento SAN SEBASTIÁN;20;67;6;0;58,66;90;3;93;
2025-12-08;22:30:00 - 23:00:00;N-634;[N-634] 104-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 0,100, N-634 pk 4,000;Lento SANTANDER;6;65;2;0;62,67;70;3;73;
2025-12-08;22:30:00 - 23:00:00;N-I;[N-I] 12-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 436,800, N-I pk 444,700;Lento LASARTE-ORIA;0;18;250;25;101,26;268;25;293;
2025-12-08;22:30:00 - 23:00:00;N-I;[N-I] 12-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 436,800, N-I pk 444,700;Central LASARTE-ORIA;0;0;51;19;110,86;70;0;70;
2025-12-08;22:30:00 - 23:00:00;N-I;[N-I] 12-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 436,800, N-I pk 444,700;Lento VITORIA-GASTEIZ;0;8;233;14;101,1;230;25;255;
