Estacion;Fecha;Hora;Carril 1 ligeros ;Carril 1 pesados;Carril 2 ligeros ;Carril 2 pesados;Carril 3 ligeros ;Carril 3 pesados;Carril 4 ligeros ;Carril 4 pesados;Carril 5 ligeros ;Carril 5 pesados;Carril 6 ligeros ;Carril 6 pesados
00131 ; 12/12/2025 ; 20:00 ; 00185 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00170 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 12/12/2025 ; 21:00 ; 00113 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00106 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 12/12/2025 ; 22:00 ; 00096 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00078 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 12/12/2025 ; 23:00 ; 00079 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00056 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 12/12/2025 ; 24:00 ; 00051 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00024 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 13/12/2025 ; 01:00 ; 00040 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00020 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 13/12/2025 ; 02:00 ; 00040 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00012 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 13/12/2025 ; 03:00 ; 00014 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 13/12/2025 ; 04:00 ; 00004 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 13/12/2025 ; 05:00 ; 00006 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00006 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 13/12/2025 ; 06:00 ; 00024 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00022 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 13/12/2025 ; 07:00 ; 00029 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00041 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 13/12/2025 ; 08:00 ; 00071 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00069 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 13/12/2025 ; 09:00 ; 00089 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00092 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 13/12/2025 ; 10:00 ; 00138 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00150 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 13/12/2025 ; 11:00 ; 00153 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00156 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 13/12/2025 ; 12:00 ; 00164 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00173 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 13/12/2025 ; 13:00 ; 00159 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00193 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 13/12/2025 ; 14:00 ; 00192 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00170 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 13/12/2025 ; 15:00 ; 00158 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00207 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 13/12/2025 ; 16:00 ; 00137 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00162 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 13/12/2025 ; 17:00 ; 00155 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00194 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 13/12/2025 ; 18:00 ; 00143 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00152 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 13/12/2025 ; 19:00 ; 00147 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00189 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 13/12/2025 ; 20:00 ; 00174 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00118 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 13/12/2025 ; 21:00 ; 00140 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00105 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 13/12/2025 ; 22:00 ; 00090 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00056 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 13/12/2025 ; 23:00 ; 00057 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00045 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 13/12/2025 ; 24:00 ; 00050 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00025 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 14/12/2025 ; 01:00 ; 00042 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00027 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 14/12/2025 ; 02:00 ; 00046 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00022 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 14/12/2025 ; 03:00 ; 00014 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00003 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 14/12/2025 ; 04:00 ; 00005 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 14/12/2025 ; 05:00 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00007 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 14/12/2025 ; 06:00 ; 00012 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00017 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 14/12/2025 ; 07:00 ; 00014 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00022 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 14/12/2025 ; 08:00 ; 00033 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00059 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 14/12/2025 ; 09:00 ; 00073 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00092 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 14/12/2025 ; 10:00 ; 00064 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00113 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 14/12/2025 ; 11:00 ; 00115 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00144 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 14/12/2025 ; 12:00 ; 00165 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00159 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 14/12/2025 ; 13:00 ; 00172 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00122 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 14/12/2025 ; 14:00 ; 00193 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00149 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 14/12/2025 ; 15:00 ; 00179 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00126 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 14/12/2025 ; 16:00 ; 00098 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00104 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 14/12/2025 ; 17:00 ; 00110 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00149 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 14/12/2025 ; 18:00 ; 00164 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00172 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 14/12/2025 ; 19:00 ; 00172 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00129 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 14/12/2025 ; 20:00 ; 00141 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00095 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 14/12/2025 ; 21:00 ; 00118 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00110 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 14/12/2025 ; 22:00 ; 00074 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00071 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 14/12/2025 ; 23:00 ; 00038 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00036 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 14/12/2025 ; 24:00 ; 00015 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 08/12/2025 ; 01:00 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00012 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 08/12/2025 ; 02:00 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 08/12/2025 ; 03:00 ; 00000 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 08/12/2025 ; 04:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 08/12/2025 ; 05:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 08/12/2025 ; 06:00 ; 00009 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 08/12/2025 ; 07:00 ; 00019 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 08/12/2025 ; 08:00 ; 00023 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00017 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 08/12/2025 ; 09:00 ; 00040 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00020 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 08/12/2025 ; 10:00 ; 00058 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00028 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 08/12/2025 ; 11:00 ; 00064 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00045 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 08/12/2025 ; 12:00 ; 00067 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00073 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 08/12/2025 ; 13:00 ; 00066 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00096 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 08/12/2025 ; 14:00 ; 00051 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00081 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 08/12/2025 ; 15:00 ; 00044 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00060 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 08/12/2025 ; 16:00 ; 00037 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00042 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 08/12/2025 ; 17:00 ; 00065 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00094 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 08/12/2025 ; 18:00 ; 00060 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00099 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 08/12/2025 ; 19:00 ; 00068 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00123 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 08/12/2025 ; 20:00 ; 00041 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00097 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 08/12/2025 ; 21:00 ; 00044 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00081 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 08/12/2025 ; 22:00 ; 00035 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00043 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 08/12/2025 ; 23:00 ; 00013 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00022 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 08/12/2025 ; 24:00 ; 00004 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 09/12/2025 ; 01:00 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 09/12/2025 ; 02:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 09/12/2025 ; 03:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 09/12/2025 ; 04:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 09/12/2025 ; 05:00 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 09/12/2025 ; 06:00 ; 00024 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00018 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 09/12/2025 ; 07:00 ; 00033 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00029 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 09/12/2025 ; 08:00 ; 00087 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00066 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 09/12/2025 ; 09:00 ; 00082 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00045 ; 00013 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 09/12/2025 ; 10:00 ; 00059 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00062 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 09/12/2025 ; 11:00 ; 00044 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00036 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 09/12/2025 ; 12:00 ; 00046 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00043 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 09/12/2025 ; 13:00 ; 00044 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00044 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 09/12/2025 ; 14:00 ; 00046 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00054 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 09/12/2025 ; 15:00 ; 00065 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00057 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 09/12/2025 ; 16:00 ; 00066 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00065 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 09/12/2025 ; 17:00 ; 00057 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00063 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 09/12/2025 ; 18:00 ; 00061 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00068 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 09/12/2025 ; 19:00 ; 00060 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00079 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 09/12/2025 ; 20:00 ; 00042 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00057 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 09/12/2025 ; 21:00 ; 00026 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00035 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 09/12/2025 ; 22:00 ; 00028 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00023 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 09/12/2025 ; 23:00 ; 00017 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00021 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 09/12/2025 ; 24:00 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 10/12/2025 ; 01:00 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 10/12/2025 ; 02:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 10/12/2025 ; 03:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 10/12/2025 ; 04:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 10/12/2025 ; 05:00 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 10/12/2025 ; 06:00 ; 00023 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00020 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 10/12/2025 ; 07:00 ; 00032 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00025 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 10/12/2025 ; 08:00 ; 00084 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00066 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 10/12/2025 ; 09:00 ; 00075 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00052 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 10/12/2025 ; 10:00 ; 00068 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00054 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 10/12/2025 ; 11:00 ; 00050 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000 ; 00034 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 10/12/2025 ; 12:00 ; 00041 ; 00013 ; 00000 ; 00000 ; 00000 ; 00000 ; 00053 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 10/12/2025 ; 13:00 ; 00043 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00039 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 10/12/2025 ; 14:00 ; 00038 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00050 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 10/12/2025 ; 15:00 ; 00060 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00059 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 10/12/2025 ; 16:00 ; 00069 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00059 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 10/12/2025 ; 17:00 ; 00072 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00066 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 10/12/2025 ; 18:00 ; 00078 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00087 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 10/12/2025 ; 19:00 ; 00054 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00061 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 10/12/2025 ; 20:00 ; 00043 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00050 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 10/12/2025 ; 21:00 ; 00029 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00029 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 10/12/2025 ; 22:00 ; 00016 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00022 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 10/12/2025 ; 23:00 ; 00015 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00020 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 10/12/2025 ; 24:00 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 11/12/2025 ; 01:00 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 11/12/2025 ; 02:00 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 11/12/2025 ; 03:00 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 11/12/2025 ; 04:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 11/12/2025 ; 05:00 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 11/12/2025 ; 06:00 ; 00025 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00024 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 11/12/2025 ; 07:00 ; 00042 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00025 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 11/12/2025 ; 08:00 ; 00083 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00058 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 11/12/2025 ; 09:00 ; 00085 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00051 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 11/12/2025 ; 10:00 ; 00085 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00052 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 11/12/2025 ; 11:00 ; 00057 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00044 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 11/12/2025 ; 12:00 ; 00043 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00056 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 11/12/2025 ; 13:00 ; 00039 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00051 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 11/12/2025 ; 14:00 ; 00041 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00040 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 11/12/2025 ; 15:00 ; 00074 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00055 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 11/12/2025 ; 16:00 ; 00069 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00056 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 11/12/2025 ; 17:00 ; 00063 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00071 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 11/12/2025 ; 18:00 ; 00063 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00093 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 11/12/2025 ; 19:00 ; 00063 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000 ; 00073 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 11/12/2025 ; 20:00 ; 00049 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00054 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 11/12/2025 ; 21:00 ; 00044 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00041 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 11/12/2025 ; 22:00 ; 00023 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00021 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 11/12/2025 ; 23:00 ; 00010 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00024 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 11/12/2025 ; 24:00 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00132 ; 12/12/2025 ; 01:00 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
